neighbourhood,room_type,price,number_of_reviews
Charlestown,Private room,150,4
Charlestown,Entire home/apt,234,14
Charlestown,Private room,200,0
Charlestown,Entire home/apt,200,5
Charlestown,Entire home/apt,249,0
Charlestown,Entire home/apt,320,6
Charlestown,Entire home/apt,175,105
Charlestown,Entire home/apt,199,166
Charlestown,Entire home/apt,375,98
Charlestown,Entire home/apt,235,76
Charlestown,Entire home/apt,175,33
Charlestown,Private room,100,39
Charlestown,Private room,125,33
Charlestown,Entire home/apt,260,42
Charlestown,Private room,55,0
Charlestown,Private room,55,1
Charlestown,Entire home/apt,219,0
Charlestown,Entire home/apt,150,1
Charlestown,Entire home/apt,350,0
Charlestown,Entire home/apt,275,0
Charlestown,Entire home/apt,300,0
Charlestown,Private room,195,0
Charlestown,Entire home/apt,325,18
Charlestown,Entire home/apt,280,0
Charlestown,Private room,150,15
Charlestown,Entire home/apt,250,0
Charlestown,Entire home/apt,150,1
Charlestown,Entire home/apt,180,4
Charlestown,Private room,50,0
Charlestown,Entire home/apt,195,18
Charlestown,Entire home/apt,99,15
Charlestown,Entire home/apt,158,0
Charlestown,Private room,92,0
Charlestown,Entire home/apt,149,56
Charlestown,Private room,135,2
Charlestown,Private room,55,3
Charlestown,Entire home/apt,225,24
Charlestown,Entire home/apt,180,23
Charlestown,Entire home/apt,210,0
Charlestown,Entire home/apt,200,6
Charlestown,Entire home/apt,150,7
Charlestown,Entire home/apt,149,60
Charlestown,Entire home/apt,150,221
Charlestown,Entire home/apt,155,46
Charlestown,Entire home/apt,249,4
Charlestown,Entire home/apt,315,1
Charlestown,Entire home/apt,150,11
Charlestown,Entire home/apt,680,4
Charlestown,Entire home/apt,349,21
Charlestown,Private room,200,2
Charlestown,Private room,49,73
Charlestown,Entire home/apt,250,3
Charlestown,Entire home/apt,195,0
Charlestown,Entire home/apt,1000,0
Charlestown,Entire home/apt,225,20
Charlestown,Entire home/apt,275,15
Charlestown,Entire home/apt,150,4
Charlestown,Private room,80,5
Charlestown,Entire home/apt,330,1
Charlestown,Entire home/apt,169,50
Charlestown,Entire home/apt,165,10
Charlestown,Private room,175,16
Charlestown,Private room,210,2
Charlestown,Entire home/apt,259,0
Charlestown,Private room,39,1
Charlestown,Private room,160,0
Charlestown,Entire home/apt,200,18
Charlestown,Private room,125,47
Charlestown,Entire home/apt,299,27
Charlestown,Private room,200,8
West End,Entire home/apt,249,2
West End,Entire home/apt,185,0
West End,Entire home/apt,349,2
West End,Entire home/apt,169,0
West End,Entire home/apt,310,2
West End,Entire home/apt,119,0
West End,Private room,81,2
West End,Private room,105,31
West End,Entire home/apt,146,2
West End,Private room,145,8
West End,Entire home/apt,349,6
West End,Entire home/apt,168,4
West End,Entire home/apt,224,10
West End,Entire home/apt,155,0
West End,Entire home/apt,299,3
West End,Entire home/apt,395,0
West End,Entire home/apt,169,8
West End,Private room,155,4
West End,Entire home/apt,249,1
West End,Entire home/apt,315,0
West End,Entire home/apt,199,0
West End,Entire home/apt,289,1
West End,Entire home/apt,220,9
West End,Entire home/apt,199,0
West End,Private room,95,0
West End,Entire home/apt,199,0
West End,Entire home/apt,169,0
West End,Entire home/apt,199,0
West End,Entire home/apt,169,0
West End,Entire home/apt,169,0
West End,Entire home/apt,169,0
West End,Entire home/apt,199,0
West End,Entire home/apt,199,0
West End,Entire home/apt,249,4
West End,Entire home/apt,199,1
West End,Entire home/apt,199,0
West End,Entire home/apt,450,0
West End,Entire home/apt,99,18
West End,Entire home/apt,249,0
West End,Entire home/apt,199,0
West End,Entire home/apt,135,0
West End,Entire home/apt,189,4
West End,Private room,60,1
West End,Entire home/apt,209,1
West End,Entire home/apt,280,3
West End,Entire home/apt,275,1
West End,Entire home/apt,269,4
West End,Entire home/apt,219,24
Beacon Hill,Entire home/apt,110,11
Beacon Hill,Entire home/apt,275,29
Beacon Hill,Entire home/apt,200,4
Beacon Hill,Entire home/apt,425,19
Beacon Hill,Entire home/apt,150,34
Beacon Hill,Entire home/apt,128,2
Beacon Hill,Entire home/apt,177,30
Beacon Hill,Entire home/apt,150,0
Beacon Hill,Entire home/apt,220,0
Beacon Hill,Entire home/apt,155,24
Beacon Hill,Entire home/apt,399,5
Beacon Hill,Entire home/apt,159,0
Beacon Hill,Entire home/apt,99,1
Beacon Hill,Private room,120,38
Beacon Hill,Private room,270,2
Beacon Hill,Private room,150,0
Beacon Hill,Entire home/apt,89,36
Beacon Hill,Entire home/apt,199,20
Beacon Hill,Private room,120,11
Beacon Hill,Entire home/apt,133,20
Beacon Hill,Entire home/apt,275,3
Beacon Hill,Entire home/apt,165,37
Beacon Hill,Entire home/apt,300,2
Beacon Hill,Private room,100,31
Beacon Hill,Private room,85,2
Beacon Hill,Entire home/apt,769,7
Beacon Hill,Entire home/apt,155,2
Beacon Hill,Private room,85,13
Beacon Hill,Entire home/apt,255,9
Beacon Hill,Entire home/apt,299,3
Beacon Hill,Entire home/apt,143,2
Beacon Hill,Entire home/apt,260,1
Beacon Hill,Entire home/apt,267,8
Beacon Hill,Entire home/apt,299,84
Beacon Hill,Entire home/apt,155,7
Beacon Hill,Entire home/apt,250,30
Beacon Hill,Private room,169,0
Beacon Hill,Private room,75,7
Beacon Hill,Entire home/apt,137,2
Beacon Hill,Entire home/apt,225,6
Beacon Hill,Entire home/apt,220,33
Beacon Hill,Entire home/apt,210,49
Beacon Hill,Entire home/apt,147,13
Beacon Hill,Private room,180,0
Beacon Hill,Entire home/apt,209,18
Beacon Hill,Entire home/apt,199,20
Beacon Hill,Entire home/apt,103,9
Beacon Hill,Entire home/apt,200,10
Beacon Hill,Private room,113,17
Beacon Hill,Entire home/apt,175,62
Beacon Hill,Entire home/apt,175,150
Beacon Hill,Entire home/apt,238,66
Beacon Hill,Entire home/apt,250,2
Beacon Hill,Private room,100,1
Beacon Hill,Entire home/apt,200,39
Beacon Hill,Entire home/apt,200,9
Beacon Hill,Entire home/apt,184,1
Beacon Hill,Entire home/apt,305,23
Beacon Hill,Private room,130,23
Beacon Hill,Entire home/apt,149,35
Beacon Hill,Entire home/apt,200,28
Beacon Hill,Entire home/apt,600,2
Beacon Hill,Entire home/apt,200,0
Beacon Hill,Private room,199,32
Beacon Hill,Entire home/apt,250,4
Beacon Hill,Entire home/apt,220,0
Beacon Hill,Entire home/apt,275,7
Beacon Hill,Entire home/apt,1235,0
Beacon Hill,Entire home/apt,200,24
Beacon Hill,Private room,135,33
Beacon Hill,Entire home/apt,199,6
Beacon Hill,Entire home/apt,140,10
Beacon Hill,Entire home/apt,375,5
Beacon Hill,Private room,104,0
Beacon Hill,Entire home/apt,650,8
Beacon Hill,Entire home/apt,395,0
Beacon Hill,Entire home/apt,200,5
Beacon Hill,Shared room,89,68
Beacon Hill,Entire home/apt,157,2
Beacon Hill,Entire home/apt,185,0
Beacon Hill,Shared room,100,41
Beacon Hill,Entire home/apt,200,18
Beacon Hill,Private room,330,3
Beacon Hill,Entire home/apt,229,13
Beacon Hill,Entire home/apt,130,1
Beacon Hill,Private room,200,2
Beacon Hill,Entire home/apt,157,81
Beacon Hill,Entire home/apt,150,8
Beacon Hill,Entire home/apt,189,15
Beacon Hill,Private room,250,1
Beacon Hill,Entire home/apt,375,5
Beacon Hill,Entire home/apt,324,29
Beacon Hill,Entire home/apt,220,82
Beacon Hill,Entire home/apt,195,30
Beacon Hill,Entire home/apt,150,0
Beacon Hill,Entire home/apt,150,0
Beacon Hill,Entire home/apt,147,6
Beacon Hill,Entire home/apt,275,8
Beacon Hill,Entire home/apt,130,2
Beacon Hill,Entire home/apt,197,1
Beacon Hill,Entire home/apt,150,0
Beacon Hill,Private room,140,1
Beacon Hill,Private room,150,20
Beacon Hill,Entire home/apt,849,9
Beacon Hill,Entire home/apt,200,16
Beacon Hill,Entire home/apt,350,0
Beacon Hill,Entire home/apt,195,29
Beacon Hill,Entire home/apt,145,2
Beacon Hill,Entire home/apt,125,4
Beacon Hill,Private room,189,1
Beacon Hill,Entire home/apt,199,13
Beacon Hill,Entire home/apt,195,27
Beacon Hill,Entire home/apt,155,1
Beacon Hill,Private room,130,29
Beacon Hill,Entire home/apt,289,9
Beacon Hill,Private room,175,39
Beacon Hill,Entire home/apt,99,121
Beacon Hill,Entire home/apt,175,8
Beacon Hill,Entire home/apt,107,6
Beacon Hill,Entire home/apt,225,83
Beacon Hill,Entire home/apt,325,7
Beacon Hill,Entire home/apt,1345,0
Beacon Hill,Entire home/apt,250,10
Beacon Hill,Entire home/apt,175,9
Beacon Hill,Entire home/apt,225,8
Beacon Hill,Entire home/apt,196,3
Beacon Hill,Entire home/apt,249,1
Beacon Hill,Entire home/apt,220,154
Beacon Hill,Entire home/apt,178,24
Beacon Hill,Entire home/apt,99,242
Beacon Hill,Entire home/apt,175,127
Beacon Hill,Entire home/apt,300,3
Beacon Hill,Entire home/apt,179,6
Beacon Hill,Entire home/apt,200,0
Beacon Hill,Entire home/apt,160,6
Beacon Hill,Private room,195,9
Beacon Hill,Entire home/apt,200,4
Beacon Hill,Entire home/apt,700,11
Beacon Hill,Private room,200,0
Beacon Hill,Entire home/apt,230,17
Beacon Hill,Private room,499,7
Beacon Hill,Private room,110,17
Beacon Hill,Entire home/apt,350,17
